src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-25 01:00,-6,111,0,1,Clear,1014,30,0,0,68,3
wunder,hourly,2016-03-25 07:00,-7,158,0,0,Partly Cloudy,1014,28,30,0,72,10
wunder,hourly,2016-03-25 02:00,-6,134,0,1,Clear,1014,30,0,0,69,5
wunder,hourly,2016-03-25 00:00,-6,75,0,1,Clear,1015,31,0,0,66,3
wunder,hourly,2016-03-25 08:00,-7,161,0,0,Partly Cloudy,1014,29,36,0,69,11
wunder,hourly,2016-03-24 07:00,-8,16,0,0,Mostly Cloudy,1015,30,77,0,61,24
wunder,hourly,2016-03-24 19:00,-6,345,0,0,Clear,1013,39,0,0,47,11
wunder,hourly,2016-03-24 23:00,-6,52,0,1,Clear,1015,32,0,0,63,5
wunder,hourly,2016-03-24 14:00,-7,8,0,0,Clear,1013,40,18,0,43,26
wunder,hourly,2016-03-25 11:00,-6,173,0,0,Partly Cloudy,1013,38,46,0,52,24
wunder,hourly,2016-03-24 11:00,-7,20,0,0,Partly Cloudy,1014,34,52,0,54,26
wunder,hourly,2016-03-24 13:00,-7,13,0,0,Clear,1013,39,26,0,45,27
wunder,hourly,2016-03-24 15:00,-7,5,0,0,Clear,1012,41,6,0,41,24
wunder,hourly,2016-03-25 06:00,-7,157,0,1,Clear,1014,27,15,0,73,8
wunder,hourly,2016-03-25 10:00,-6,169,0,0,Partly Cloudy,1014,35,44,0,58,21
wunder,hourly,2016-03-24 21:00,-6,9,0,0,Clear,1014,35,0,0,55,8
wunder,hourly,2016-03-25 13:00,-4,177,0,0,Partly Cloudy,1012,42,42,0,47,29
wunder,hourly,2016-03-24 17:00,-7,351,0,0,Clear,1012,42,1,0,40,23
wunder,hourly,2016-03-25 09:00,-6,165,0,0,Partly Cloudy,1014,31,41,0,64,13
wunder,hourly,2016-03-24 22:00,-6,30,0,1,Clear,1014,33,0,0,59,6
wunder,hourly,2016-03-25 05:00,-6,156,0,1,Clear,1014,28,4,0,74,6
wunder,hourly,2016-03-24 12:00,-7,15,0,0,Partly Cloudy,1014,36,31,0,49,26
wunder,hourly,2016-03-24 16:00,-7,3,0,0,Clear,1012,42,1,0,39,24
wunder,hourly,2016-03-25 03:00,-6,143,0,1,Clear,1014,29,0,0,71,6
wunder,hourly,2016-03-24 10:00,-8,21,0,0,Partly Cloudy,1014,31,42,0,58,26
wunder,hourly,2016-03-24 20:00,-6,355,0,0,Clear,1013,37,0,0,51,8
wunder,hourly,2016-03-24 03:00,-5,29,0,0,Overcast,1015,31,94,0,70,21
wunder,hourly,2016-03-24 09:00,-8,22,0,0,Partly Cloudy,1015,30,43,0,61,26
wunder,hourly,2016-03-24 06:00,-7,17,0,0,Overcast,1015,30,84,0,63,23
wunder,hourly,2016-03-24 04:00,-6,22,0,0,Overcast,1015,31,93,0,69,21
wunder,hourly,2016-03-24 02:00,-5,33,0,0,Overcast,1016,31,93,0,71,23
wunder,hourly,2016-03-24 08:00,-8,19,0,0,Partly Cloudy,1015,29,59,0,61,26
wunder,hourly,2016-03-24 18:00,-7,346,0,0,Clear,1012,41,1,0,43,19
wunder,hourly,2016-03-25 04:00,-7,153,0,1,Clear,1014,29,0,0,71,6
wunder,hourly,2016-03-25 12:00,-5,177,0,0,Partly Cloudy,1013,41,48,0,49,27
wunder,hourly,2016-03-24 05:00,-6,18,0,0,Overcast,1015,31,93,0,66,23
