src,type,key,precipAccumulation,precipType,cloudCover,humidity,visibility,summary,pressure,windSpeed,temperature,time,windBearing,precipIntensity,dewPoint,precipProbability,temperatureMin,temperatureMax
forecast.io,hourly,2016-03-10 11:00,NA,NA,0.37,0.73,9.25,Partly Cloudy,1023.38,5.97,40.02,1457629200,311,0,31.96,0,NA,NA
forecast.io,hourly,2016-03-10 23:00,NA,NA,0.03,0.74,10,Clear,1026.53,3.8,39.54,1457672400,194,0,31.91,0,NA,NA
forecast.io,hourly,2016-03-11 06:00,NA,NA,0.18,0.83,10,Clear,1027.16,7.93,34.52,1457697600,163,0,30.02,0,NA,NA
forecast.io,hourly,2016-03-09 22:00,NA,NA,0.95,0.89,9.51,Overcast,1018.34,4.23,38.37,1457582400,274,0,35.51,0,NA,NA
forecast.io,hourly,2016-03-11 01:00,NA,NA,0.07,0.78,10,Clear,1026.77,4.52,37.37,1457679600,172,0,31.1,0,NA,NA
forecast.io,hourly,2016-03-10 22:00,NA,NA,0.01,0.72,10,Clear,1026.21,3.84,40.55,1457668800,198,0,32.16,0,NA,NA
forecast.io,daily,2016-03-14 00:00,NA,rain,0.63,0.84,NA,Mostly cloudy until afternoon.,1004.11,3.53,NA,1457931600,299,0.0023,50.39,0.27,49.54,71.08
forecast.io,daily,2016-03-16 00:00,NA,rain,0.81,0.7,NA,Light snow overnight.,995.65,17.48,NA,1458104400,229,0.009,37.3,0.72,35.13,61.5
forecast.io,hourly,2016-03-10 17:00,NA,NA,0.01,0.54,9.98,Clear,1022.6,3.98,48.51,1457650800,293,0,32.86,0,NA,NA
forecast.io,hourly,2016-03-10 09:00,NA,NA,0.6,0.85,8.95,Mostly Cloudy,1023.11,6.3,36.03,1457622000,301,0,31.86,0,NA,NA
forecast.io,hourly,2016-03-10 04:00,NA,NA,0.88,0.93,8.8,Mostly Cloudy,1020.51,6.04,34.74,1457604000,300,0,33,0,NA,NA
forecast.io,hourly,2016-03-11 17:00,NA,NA,0,0.54,10,Clear,1019.68,14.04,62.03,1457737200,185,0,45.26,0,NA,NA
forecast.io,hourly,2016-03-11 07:00,NA,NA,0.14,0.79,10,Clear,1027.03,8.59,37.11,1457701200,164,0,31.14,0,NA,NA
forecast.io,hourly,2016-03-10 01:00,NA,NA,0.95,0.91,9.11,Overcast,1019.91,4.84,37.67,1457593200,289,0,35.17,0,NA,NA
forecast.io,hourly,2016-03-11 18:00,NA,NA,0.01,0.58,10,Clear,1019.4,12.78,59.46,1457740800,183,0,44.68,0,NA,NA
forecast.io,hourly,2016-03-10 03:00,NA,NA,0.92,0.93,8.75,Mostly Cloudy,1020.13,5.87,35.64,1457600400,297,0,33.81,0,NA,NA
forecast.io,hourly,2016-03-11 03:00,NA,NA,0.12,0.81,10,Clear,1026.74,6.75,35.67,1457686800,159,0,30.34,0,NA,NA
forecast.io,hourly,2016-03-10 05:00,NA,NA,0.82,0.93,7.4,Mostly Cloudy,1020.99,4.97,33.35,1457607600,297,0,31.66,0,NA,NA
forecast.io,hourly,2016-03-11 08:00,NA,NA,0.07,0.72,10,Clear,1026.8,9.63,40.62,1457704800,165,0,32.23,0,NA,NA
forecast.io,hourly,2016-03-11 11:00,NA,NA,0.05,0.55,10,Clear,1024.97,13.84,52.35,1457715600,179,0,36.46,0,NA,NA
forecast.io,hourly,2016-03-09 23:00,NA,NA,0.96,0.89,9.34,Overcast,1019.12,5.01,38.11,1457586000,279,0,35.16,0,NA,NA
forecast.io,hourly,2016-03-11 15:00,NA,NA,0,0.49,10,Clear,1020.83,16.75,65.19,1457730000,190,0,45.35,0,NA,NA
forecast.io,hourly,2016-03-11 12:00,NA,NA,0.07,0.51,10,Clear,1024.07,15.35,56.48,1457719200,184,0,38.54,0,NA,NA
forecast.io,daily,2016-03-13 00:00,NA,rain,1,0.88,10,"Rain until afternoon, starting again in the evening.",1006.62,8.85,NA,1457848800,121,0.0424,49.55,0.83,49.03,60.76
forecast.io,hourly,2016-03-11 10:00,NA,NA,0.02,0.6,10,Clear,1025.77,12.25,48.01,1457712000,173,0,34.62,0,NA,NA
forecast.io,hourly,2016-03-10 07:00,NA,NA,0.74,0.92,5.99,Mostly Cloudy,1022.07,4.94,33.79,1457614800,291,0,31.73,0,NA,NA
forecast.io,daily,2016-03-15 00:00,NA,rain,0.6,0.76,NA,Light rain and breezy starting in the evening.,1002.89,14.91,NA,1458018000,128,0.0058,49.05,0.7,47.9,70.02
