src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-16 00:00,6,336,4,98,Rain,997,46,100,0,87,27
wunder,hourly,2016-03-16 09:00,1,310,1,88,Rain,994,40,100,0,80,34
wunder,hourly,2016-03-16 13:00,1,301,1,85,Rain,996,41,100,0,74,39
wunder,hourly,2016-03-16 06:00,2,320,3,97,Rain,994,41,100,0,81,34
wunder,hourly,2016-03-16 11:00,1,308,1,86,Rain,995,41,100,0,78,35
wunder,hourly,2016-03-15 10:00,9,127,3,66,Thunderstorm,1002,53,100,0,85,18
wunder,hourly,2016-03-15 15:00,9,120,1,66,Thunderstorm,1001,53,99,0,83,13
wunder,hourly,2016-03-15 17:00,9,104,1,75,Thunderstorm,1000,53,99,0,83,11
wunder,hourly,2016-03-15 11:00,9,129,2,83,Thunderstorm,1002,53,99,0,85,18
wunder,hourly,2016-03-16 08:00,1,311,1,90,Rain,994,40,100,0,81,32
wunder,hourly,2016-03-15 21:00,7,327,3,79,Rain,999,50,100,0,84,23
wunder,hourly,2016-03-15 18:00,9,34,1,70,Thunderstorm,1000,53,99,0,84,11
wunder,hourly,2016-03-15 13:00,9,128,1,74,Thunderstorm,1002,54,100,0,83,14
wunder,hourly,2016-03-16 14:00,1,300,1,87,Rain,997,41,100,0,74,37
wunder,hourly,2016-03-16 12:00,1,303,1,88,Rain,996,40,100,0,78,37
wunder,hourly,2016-03-15 20:00,8,333,3,78,Rain,999,51,100,0,85,19
wunder,hourly,2016-03-15 16:00,9,106,1,67,Thunderstorm,1001,54,99,0,82,13
wunder,hourly,2016-03-16 05:00,3,324,3,97,Rain,994,42,100,0,82,34
wunder,hourly,2016-03-15 12:00,9,132,1,71,Thunderstorm,1002,53,100,0,85,14
wunder,hourly,2016-03-16 10:00,1,309,1,88,Rain,995,41,100,0,79,34
wunder,hourly,2016-03-16 17:00,-1,301,1,76,Rain,999,42,100,0,65,34
wunder,hourly,2016-03-15 14:00,9,123,1,69,Thunderstorm,1002,54,100,0,83,14
wunder,hourly,2016-03-16 16:00,-1,302,1,85,Rain,998,41,100,0,67,34
wunder,hourly,2016-03-16 02:00,4,331,5,97,Rain,995,44,100,0,86,34
wunder,hourly,2016-03-15 23:00,6,338,4,96,Rain,998,47,100,0,87,27
wunder,hourly,2016-03-16 18:00,-1,301,1,75,Rain,1000,42,100,0,64,31
wunder,hourly,2016-03-16 07:00,2,314,2,97,Rain,994,41,100,0,80,32
wunder,hourly,2016-03-15 08:00,10,126,1,59,Chance of a Thunderstorm,1003,53,100,0,88,16
wunder,hourly,2016-03-16 03:00,4,331,5,97,Rain,994,43,100,0,86,34
wunder,hourly,2016-03-15 22:00,7,328,4,96,Rain,998,48,100,0,84,24
wunder,hourly,2016-03-16 15:00,0,302,1,85,Rain,997,41,100,0,69,37
wunder,hourly,2016-03-15 07:00,11,126,0,59,Chance of a Thunderstorm,1003,53,100,0,91,14
wunder,hourly,2016-03-16 01:00,5,331,5,98,Rain,996,45,100,0,86,31
wunder,hourly,2016-03-15 19:00,8,348,3,69,Rain,1000,52,100,0,84,18
wunder,hourly,2016-03-15 09:00,9,126,1,45,Chance of a Thunderstorm,1002,53,98,0,88,18
wunder,hourly,2016-03-16 04:00,3,327,3,99,Rain,994,42,100,0,86,32
